"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jun 26 02:14:56 UTC 2024","Wed Jun 26 02:14:56 UTC 2024","0","tests.integration.ha_tests","test_async_replication","","","","test_scaling","Test that async replication works when scaling the clusters."
"passed","Wed Jun 26 01:48:41 UTC 2024","Wed Jun 26 02:04:15 UTC 2024","933315","tests.integration","test_subordinates","","","","test_deploy",""
"unknown","","","","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"broken","Wed Jun 26 02:06:16 UTC 2024","Wed Jun 26 02:09:43 UTC 2024","206984","tests.integration.ha_tests","test_async_replication","","","","test_async_replication","Test async replication between two PostgreSQL clusters."
"broken","Wed Jun 26 01:36:18 UTC 2024","Wed Jun 26 01:38:08 UTC 2024","109854","tests.integration.new_relations","test_new_relations","","","","test_deploy_charms","Deploy both charms (application and database) to use in the tests."
"unknown","","","","tests.integration.ha_tests","test_restore_cluster","","","","test_cluster_restore","Recreates the cluster from storage volumes."
"skipped","Wed Jun 26 02:14:56 UTC 2024","Wed Jun 26 02:14:56 UTC 2024","0","tests.integration.ha_tests","test_async_replication","","","","test_promote_standby","Test promoting the standby cluster."
"passed","Wed Jun 26 02:12:21 UTC 2024","Wed Jun 26 02:13:50 UTC 2024","89024","tests.integration","test_subordinates","","","","test_scale_down",""
"passed","Wed Jun 26 01:46:30 UTC 2024","Wed Jun 26 01:46:33 UTC 2024","2603","tests.integration.ha_tests","test_upgrade","","","","test_pre_upgrade_check","Test that the pre-upgrade-check action runs successfully."
"passed","Wed Jun 26 02:06:50 UTC 2024","Wed Jun 26 02:06:53 UTC 2024","3247","tests.integration","test_charm","","","","test_settings_are_correct[0]",""
"skipped","Wed Jun 26 02:14:56 UTC 2024","Wed Jun 26 02:14:56 UTC 2024","0","tests.integration.ha_tests","test_async_replication","","","","test_reestablish_relation","Test that the relation can be broken and re-established."
"skipped","Wed Jun 26 01:54:23 UTC 2024","Wed Jun 26 01:54:23 UTC 2024","0","tests.integration","test_tls","","","","test_restart_machine",""
"passed","Wed Jun 26 01:50:35 UTC 2024","Wed Jun 26 01:54:41 UTC 2024","246173","tests.integration.ha_tests","test_upgrade","","","","test_fail_and_rollback",""
"skipped","Wed Jun 26 01:38:08 UTC 2024","Wed Jun 26 01:38:08 UTC 2024","0","tests.integration.ha_tests","test_self_healing","","","","test_storage_re_use","Verifies that database units with attached storage correctly repurpose storage.

    It is not enough to verify that Juju attaches the storage. Hence test checks that the
    postgresql properly uses the storage that was provided. (ie. doesn't just re-sync everything
    from primary, but instead computes a diff between current storage and primary storage.)
    "
"skipped","Wed Jun 26 02:26:56 UTC 2024","Wed Jun 26 02:26:56 UTC 2024","0","tests.integration","test_db","","","","test_sentry_db_blocked",""
"unknown","","","","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGTERM-postgres]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"passed","Wed Jun 26 01:47:57 UTC 2024","Wed Jun 26 01:48:11 UTC 2024","13516","tests.integration","test_tls","","","","test_deploy_active","Build the charm and deploy it."
"passed","Wed Jun 26 01:46:33 UTC 2024","Wed Jun 26 01:50:33 UTC 2024","240183","tests.integration.ha_tests","test_upgrade","","","","test_upgrade_from_edge",""
"passed","Wed Jun 26 02:05:50 UTC 2024","Wed Jun 26 02:11:22 UTC 2024","332435","tests.integration","test_password_rotation","","","","test_password_rotation","Test password rotation action."
"passed","Wed Jun 26 02:07:01 UTC 2024","Wed Jun 26 02:07:30 UTC 2024","28420","tests.integration","test_charm","","","","test_settings_are_correct[2]",""
"skipped","Wed Jun 26 01:38:08 UTC 2024","Wed Jun 26 01:38:08 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_invalid_extra_user_roles",""
"passed","Wed Jun 26 01:48:17 UTC 2024","Wed Jun 26 02:06:45 UTC 2024","1108020","tests.integration","test_charm","","","","test_deploy","Deploy the charm-under-test.

    Assert on the unit status before any relations/configurations take place.
    "
"unknown","","","","tests.integration.ha_tests","test_self_healing","","","","test_full_cluster_restart[SIGKILL-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    "
"skipped","Wed Jun 26 01:38:08 UTC 2024","Wed Jun 26 01:38:08 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_read_only_endpoint_in_scaled_up_cluster","Test that there is read-only endpoint in a scaled up cluster."
"unknown","","","","tests.integration.ha_tests","test_self_healing","","","","test_network_cut","Completely cut and restore network."
"skipped","Wed Jun 26 01:38:08 UTC 2024","Wed Jun 26 01:38:08 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_relation_data_is_updated_correctly_when_scaling","Test that relation data, like connection data, is updated correctly when scaling."
"passed","Wed Jun 26 01:35:18 UTC 2024","Wed Jun 26 01:46:27 UTC 2024","668261","tests.integration.ha_tests","test_smoke","","","","test_app_force_removal","Remove unit with force while storage is alive."
"passed","Wed Jun 26 01:47:22 UTC 2024","Wed Jun 26 02:02:59 UTC 2024","937133","tests.integration","test_config","","","","test_config_parameters","Build and deploy one unit of PostgreSQL and then test config with wrong parameters."
"skipped","Wed Jun 26 02:26:56 UTC 2024","Wed Jun 26 02:26:56 UTC 2024","0","tests.integration","test_db","","","","test_roles_blocking",""
"passed","Wed Jun 26 01:51:04 UTC 2024","Wed Jun 26 01:53:30 UTC 2024","145760","tests.integration.ha_tests","test_replication","","","","test_reelection","Kill primary unit, check reelection."
"passed","Wed Jun 26 02:06:45 UTC 2024","Wed Jun 26 02:06:45 UTC 2024","62","tests.integration","test_charm","","","","test_database_is_up[0]",""
"passed","Wed Jun 26 01:48:09 UTC 2024","Wed Jun 26 02:05:50 UTC 2024","1061225","tests.integration","test_password_rotation","","","","test_deploy_active","Build the charm and deploy it."
"passed","Wed Jun 26 01:35:47 UTC 2024","Wed Jun 26 01:49:17 UTC 2024","809682","tests.integration.relations","test_relations","","","","test_deploy_charms","Deploy both charms (application and database) to use in the tests."
"skipped","Wed Jun 26 01:38:08 UTC 2024","Wed Jun 26 01:38:08 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_an_application_can_request_multiple_databases","Test that an application can request additional databases using the same interface."
"broken","Wed Jun 26 01:35:43 UTC 2024","Wed Jun 26 01:38:07 UTC 2024","144777","tests.integration.ha_tests","test_self_healing","","","","test_build_and_deploy","Build and deploy three unit of PostgreSQL."
"passed","Wed Jun 26 01:48:09 UTC 2024","Wed Jun 26 02:16:06 UTC 2024","1677236","tests.integration","test_db","","","","test_mailman3_core_db","Deploy Mailman3 Core to test the 'db' relation."
"unknown","","","","tests.integration.ha_tests","test_self_healing","","","","test_kill_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]",""
"skipped","Wed Jun 26 01:38:08 UTC 2024","Wed Jun 26 01:38:08 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_nextcloud_db_blocked",""
"passed","Wed Jun 26 02:11:26 UTC 2024","Wed Jun 26 02:12:23 UTC 2024","57109","tests.integration","test_password_rotation","","","","test_empty_password","Test that the password can't be set to an empty string."
"skipped","Wed Jun 26 02:05:42 UTC 2024","Wed Jun 26 02:05:42 UTC 2024","0","tests.integration","test_backups","","","","test_invalid_config_and_recovery_after_fixing_it","Test that the charm can handle invalid and valid backup configurations."
"broken","Wed Jun 26 01:36:27 UTC 2024","Wed Jun 26 02:05:42 UTC 2024","1754569","tests.integration","test_backups","","","","test_backup","Build and deploy two units of PostgreSQL and then test the backup and restore actions."
"skipped","Wed Jun 26 01:38:08 UTC 2024","Wed Jun 26 01:38:08 UTC 2024","0","tests.integration.new_relations","test_new_relations","","","","test_admin_role","Test that the admin role gives access to all the databases."
