"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGKILL-postgres]","tests.integration.ha_tests","Fri Aug 23 02:13:06 UTC 2024","skipped","Fri Aug 23 02:13:06 UTC 2024","","test_self_healing","",""
"Test that an application can connect to different clusters of the same database.","0","test_an_application_can_connect_to_multiple_aliased_database_clusters","tests.integration.new_relations","Fri Aug 23 02:15:41 UTC 2024","skipped","Fri Aug 23 02:15:41 UTC 2024","","test_new_relations","",""
"Deploy both charms (application and database) to use in the tests.","461560","test_deploy_charms","tests.integration.relations","Fri Aug 23 02:06:56 UTC 2024","passed","Fri Aug 23 02:14:38 UTC 2024","","test_relations","",""
"Test updating from stable channel.","0","test_upgrade_from_stable","tests.integration.ha_tests","Fri Aug 23 01:47:23 UTC 2024","skipped","Fri Aug 23 01:47:23 UTC 2024","","test_upgrade_from_stable","",""
"","2276","test_settings_are_correct[0]","tests.integration","Fri Aug 23 02:28:39 UTC 2024","passed","Fri Aug 23 02:28:42 UTC 2024","","test_charm","",""
"","58498","test_legacy_endpoint_with_multiple_related_endpoints","tests.integration.relations","Fri Aug 23 02:14:38 UTC 2024","broken","Fri Aug 23 02:15:37 UTC 2024","","test_relations","",""
"Build the charm and deploy it.","1436814","test_deploy_active","tests.integration","Fri Aug 23 02:18:18 UTC 2024","passed","Fri Aug 23 02:42:15 UTC 2024","","test_password_rotation","",""
"Build and deploy one unit of PostgreSQL and then test config with wrong parameters.","339023","test_config_parameters","tests.integration","Fri Aug 23 02:16:11 UTC 2024","passed","Fri Aug 23 02:21:51 UTC 2024","","test_config","",""
"Test application deploy in dirty environment with garbage storage from another application.","1020636","test_app_resources_conflicts_v3","tests.integration.ha_tests","Fri Aug 23 01:53:19 UTC 2024","passed","Fri Aug 23 02:10:20 UTC 2024","","test_smoke","",""
"","3","test_database_is_up[2]","tests.integration","Fri Aug 23 02:28:38 UTC 2024","passed","Fri Aug 23 02:28:38 UTC 2024","","test_charm","",""
"Build and deploy one unit of PostgreSQL and then test the available plugins.","1409195","test_plugins","tests.integration","Fri Aug 23 02:17:59 UTC 2024","passed","Fri Aug 23 02:41:29 UTC 2024","","test_plugins","",""
"","0","test_restart_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Aug 23 02:13:06 UTC 2024","skipped","Fri Aug 23 02:13:06 UTC 2024","","test_self_healing","",""
"Build and deploy three unit of PostgreSQL.","633830","test_build_and_deploy","tests.integration.ha_tests","Fri Aug 23 01:45:15 UTC 2024","passed","Fri Aug 23 01:55:49 UTC 2024","","test_replication","",""
"","4","test_database_is_up[1]","tests.integration","Fri Aug 23 02:28:38 UTC 2024","passed","Fri Aug 23 02:28:38 UTC 2024","","test_charm","",""
"","573","test_exporter_is_up[2]","tests.integration","Fri Aug 23 02:28:39 UTC 2024","passed","Fri Aug 23 02:28:39 UTC 2024","","test_charm","",""
"Build, deploy two units of PostgreSQL and do backup. Then, write new data into DB, switch WAL file and test point-in-time-recovery restore action.","2672464","test_pitr_backup","tests.integration","Fri Aug 23 02:06:50 UTC 2024","broken","Fri Aug 23 02:51:22 UTC 2024","","test_backups_pitr","",""
"Completely cut and restore network (situation when the unit IP doesn't change).","0","test_network_cut_without_ip_change","tests.integration.ha_tests","Fri Aug 23 02:13:06 UTC 2024","skipped","Fri Aug 23 02:13:06 UTC 2024","","test_self_healing","",""
"","0","test_freeze_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Aug 23 02:13:06 UTC 2024","skipped","Fri Aug 23 02:13:06 UTC 2024","","test_self_healing","",""
"","0","test_freeze_db_process[postgres]","tests.integration.ha_tests","Fri Aug 23 02:13:06 UTC 2024","skipped","Fri Aug 23 02:13:06 UTC 2024","","test_self_healing","",""
"Test that two different application connect to the database with different credentials.","0","test_two_applications_doesnt_share_the_same_relation_data","tests.integration.new_relations","Fri Aug 23 02:15:41 UTC 2024","skipped","Fri Aug 23 02:15:41 UTC 2024","","test_new_relations","",""
"Test that the password can't be set to an empty string.","65983","test_empty_password","tests.integration","Fri Aug 23 02:49:57 UTC 2024","passed","Fri Aug 23 02:51:03 UTC 2024","","test_password_rotation","",""
"","1514438","test_deploy","tests.integration","Fri Aug 23 02:19:17 UTC 2024","broken","Fri Aug 23 02:44:31 UTC 2024","","test_subordinates","",""
"","0","test_restart_machine","tests.integration","Fri Aug 23 02:44:35 UTC 2024","skipped","Fri Aug 23 02:44:35 UTC 2024","","test_tls","",""
"","0","test_sentry_db_blocked","tests.integration","Fri Aug 23 03:11:01 UTC 2024","skipped","Fri Aug 23 03:11:01 UTC 2024","","test_db","",""
"A forceful restart with deleted data and without transaction logs (forced clone).","0","test_forceful_restart_without_data_and_transaction_logs","tests.integration.ha_tests","Fri Aug 23 02:13:06 UTC 2024","skipped","Fri Aug 23 02:13:06 UTC 2024","","test_self_healing","",""
"","223","test_exporter_is_up[0]","tests.integration","Fri Aug 23 02:28:38 UTC 2024","passed","Fri Aug 23 02:28:38 UTC 2024","","test_charm","",""
"Test that the charm can handle invalid and valid backup configurations.","0","test_invalid_config_and_recovery_after_fixing_it","tests.integration","Fri Aug 23 02:03:34 UTC 2024","skipped","Fri Aug 23 02:03:34 UTC 2024","","test_backups","",""
"Recreates the cluster from storage volumes.","0","test_cluster_restore","tests.integration.ha_tests","Fri Aug 23 01:50:46 UTC 2024","skipped","Fri Aug 23 01:50:46 UTC 2024","","test_restore_cluster","",""
"Test that the admin role gives access to all the databases.","0","test_admin_role","tests.integration.new_relations","Fri Aug 23 02:15:41 UTC 2024","skipped","Fri Aug 23 02:15:41 UTC 2024","","test_new_relations","",""
"","0","test_scale_up","tests.integration","Fri Aug 23 02:44:31 UTC 2024","skipped","Fri Aug 23 02:44:31 UTC 2024","","test_subordinates","",""
"Test application deploy in dirty environment with garbage storage from another application.","0","test_app_resources_conflicts_v2","tests.integration.ha_tests","Fri Aug 23 02:10:20 UTC 2024","skipped","Fri Aug 23 02:10:20 UTC 2024","","test_smoke","",""
"Test that a relation with no database name doesn't block the charm.","0","test_relation_with_no_database_name","tests.integration.new_relations","Fri Aug 23 02:15:41 UTC 2024","skipped","Fri Aug 23 02:15:41 UTC 2024","","test_new_relations","",""
"Build and deploy two PostgreSQL clusters.","146701","test_build_and_deploy","tests.integration.ha_tests","Fri Aug 23 01:48:20 UTC 2024","broken","Fri Aug 23 01:50:46 UTC 2024","","test_restore_cluster","",""
"Deploy both charms (application and database) to use in the tests.","529517","test_deploy_charms","tests.integration.new_relations","Fri Aug 23 02:06:52 UTC 2024","broken","Fri Aug 23 02:15:41 UTC 2024","","test_new_relations","",""
"Test that relation data, like connection data, is updated correctly when scaling.","833645","test_relation_data_is_updated_correctly_when_scaling","tests.integration","Fri Aug 23 02:57:07 UTC 2024","passed","Fri Aug 23 03:11:01 UTC 2024","","test_db","",""
"Test that the pre-upgrade-check action runs successfully.","0","test_pre_upgrade_check","tests.integration.ha_tests","Fri Aug 23 01:47:23 UTC 2024","skipped","Fri Aug 23 01:47:23 UTC 2024","","test_upgrade_from_stable","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Aug 23 02:13:06 UTC 2024","skipped","Fri Aug 23 02:13:06 UTC 2024","","test_self_healing","",""
"","0","test_canonical_livepatch_onprem_bundle_db","tests.integration","Fri Aug 23 03:13:45 UTC 2024","skipped","Fri Aug 23 03:13:45 UTC 2024","","test_db","",""
"","0","test_fail_and_rollback","tests.integration.ha_tests","Fri Aug 23 01:54:49 UTC 2024","skipped","Fri Aug 23 01:54:49 UTC 2024","","test_upgrade","",""
"Build and deploy two units of PostgreSQL in AWS, test backup and restore actions.","619681","test_backup_aws","tests.integration","Fri Aug 23 02:08:18 UTC 2024","broken","Fri Aug 23 02:18:37 UTC 2024","","test_backups","",""
"This tests checks that a cluster recovers from a full cluster restart.

    The test can be called a full cluster crash when the signal sent to the OS process
    is SIGKILL.
    ","0","test_full_cluster_restart[SIGTERM-postgres]","tests.integration.ha_tests","Fri Aug 23 02:13:06 UTC 2024","skipped","Fri Aug 23 02:13:06 UTC 2024","","test_self_healing","",""
"Test that user can't connect with empty password.","7385","test_db_connection_with_empty_password","tests.integration","Fri Aug 23 02:51:03 UTC 2024","passed","Fri Aug 23 02:51:10 UTC 2024","","test_password_rotation","",""
"","0","test_kill_db_process[/snap/charmed-postgresql/[0-9]*/usr/bin/patroni]","tests.integration.ha_tests","Fri Aug 23 02:13:06 UTC 2024","skipped","Fri Aug 23 02:13:06 UTC 2024","","test_self_healing","",""
"","0","test_get_data_integrator_credentials","tests.integration.ha_tests","Fri Aug 23 01:51:08 UTC 2024","skipped","Fri Aug 23 01:51:08 UTC 2024","","test_async_replication","",""
